EvaluationIndex,LevelIndex,Score,LevelStatus,birdsRemaining,pigsRemaining,birdsAtStart,pigsAtStart, trial,levelName,playStatus,informed,novelty
1446,161,56050,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
1447,219,26870,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00219_1_1_2_0.xml,training,uninformed,basic
1448,161,42600,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
1449,95,69950,Pass,0,0,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00095_1_1_2_0.xml,training,uninformed,basic
1450,74,25290,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00074_1_1_2_0.xml,training,uninformed,basic
1451,31,71100,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00031_1_1_2_0.xml,training,uninformed,basic
1452,36,17620,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
1453,57,38350,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00057_1_1_2_0.xml,training,uninformed,basic
1454,79,31180,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00079_1_1_2_0.xml,training,uninformed,basic
1455,40,69070,Pass,2,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00040_1_1_2_0.xml,training,uninformed,basic
1456,34,28300,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00034_1_1_2_0.xml,training,uninformed,basic
1457,168,29460,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00168_1_1_2_0.xml,training,uninformed,basic
1458,98,40470,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00098_1_1_2_0.xml,training,uninformed,basic
1459,191,25160,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
1460,9,27590,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00009_1_1_2_0.xml,training,uninformed,basic
1461,21,41930,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
1462,73,35450,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00073_1_1_2_0.xml,training,uninformed,basic
1463,114,38030,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00114_1_1_2_0.xml,training,uninformed,basic
1464,99,48100,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00099_1_1_2_0.xml,training,uninformed,basic
1465,60,49040,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00060_1_1_2_0.xml,training,uninformed,basic
1466,307,42340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00307_1_1_2_0.xml,training,uninformed,basic
1467,83,37390,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00083_1_1_2_0.xml,training,uninformed,basic
1468,52,40180,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
1469,187,19430,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00187_1_1_2_0.xml,training,uninformed,basic
1470,29,50610,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
1471,202,30120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00202_1_1_2_0.xml,training,uninformed,basic
1472,39,53680,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00039_1_1_2_0.xml,training,uninformed,basic
1473,135,18520,Fail,0,3,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
1474,331,29800,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00331_1_1_2_0.xml,training,uninformed,basic
1475,318,27000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
1476,79,64400,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00079_1_1_2_0.xml,training,uninformed,basic
1477,74,38260,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00074_1_1_2_0.xml,training,uninformed,basic
1478,63,11620,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
1479,33,3950,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00033_1_1_2_0.xml,training,uninformed,basic
1480,223,33670,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00223_1_1_2_0.xml,training,uninformed,basic
1481,78,31350,Fail,0,2,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00078_1_1_2_0.xml,training,uninformed,basic
1482,42,7970,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00042_1_1_2_0.xml,training,uninformed,basic
1483,108,69130,Pass,2,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00108_1_1_2_0.xml,training,uninformed,basic
1484,122,39030,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00122_1_1_2_0.xml,training,uninformed,basic
1485,85,48850,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00085_1_1_2_0.xml,training,uninformed,basic
1486,43,45900,Pass,1,0,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00043_1_1_2_0.xml,training,uninformed,basic
1487,51,26480,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
1488,204,15410,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00204_1_1_2_0.xml,training,uninformed,basic
1489,314,59910,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00314_1_1_2_0.xml,training,uninformed,basic
1490,61,75650,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00061_1_1_2_0.xml,training,uninformed,basic
1491,50,54620,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
1492,117,29780,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00117_1_1_2_0.xml,training,uninformed,basic
1493,110,42000,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00110_1_1_2_0.xml,training,uninformed,basic
1494,7,27020,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00007_1_1_2_0.xml,training,uninformed,basic
1495,121,56110,Pass,3,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00121_1_1_2_0.xml,training,uninformed,basic
1496,326,36750,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00326_1_1_2_0.xml,training,uninformed,basic
1497,84,34650,Pass,2,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00084_1_1_2_0.xml,training,uninformed,basic
1498,191,49160,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
1499,229,40770,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00229_1_1_2_0.xml,training,uninformed,basic
1500,222,31850,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00222_1_1_2_0.xml,training,uninformed,basic
1501,108,38720,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00108_1_1_2_0.xml,training,uninformed,basic
1502,24,30650,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00024_1_1_2_0.xml,training,uninformed,basic
1503,318,29990,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
1504,58,24710,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
1505,167,67060,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00167_1_1_2_0.xml,training,uninformed,basic
1506,144,31650,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00144_1_1_2_0.xml,training,uninformed,basic
1507,57,38350,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00057_1_1_2_0.xml,training,uninformed,basic
1508,225,28190,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
1509,163,21420,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00163_1_1_2_0.xml,training,uninformed,basic
1510,46,46220,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00046_1_1_2_0.xml,training,uninformed,basic
1511,219,27580,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00219_1_1_2_0.xml,training,uninformed,basic
1512,311,28690,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00311_1_1_2_0.xml,training,uninformed,basic
1513,176,59050,Fail,0,3,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00176_1_1_2_0.xml,training,uninformed,basic
1514,72,31020,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00072_1_1_2_0.xml,training,uninformed,basic
1515,53,28670,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00053_1_1_2_0.xml,training,uninformed,basic
1516,113,35050,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00113_1_1_2_0.xml,training,uninformed,basic
1517,50,35510,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
1518,148,35440,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00148_1_1_2_0.xml,training,uninformed,basic
1519,231,29990,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00231_1_1_2_0.xml,training,uninformed,basic
1520,161,51890,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
1521,114,43520,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00114_1_1_2_0.xml,training,uninformed,basic
1522,51,31910,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
1523,310,35450,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00310_1_1_2_0.xml,training,uninformed,basic
1524,51,20700,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
1525,40,59440,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00040_1_1_2_0.xml,training,uninformed,basic
1526,125,32310,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00125_1_1_2_0.xml,training,uninformed,basic
1527,309,4700,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
1528,161,45870,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
1529,307,42340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00307_1_1_2_0.xml,training,uninformed,basic
1530,168,29100,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00168_1_1_2_0.xml,training,uninformed,basic
1531,41,72890,Pass,3,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00041_1_1_2_0.xml,training,uninformed,basic
1532,307,42340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00307_1_1_2_0.xml,training,uninformed,basic
1533,185,47900,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
1534,56,29780,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00056_1_1_2_0.xml,training,uninformed,basic
1535,216,20000,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00216_1_1_2_0.xml,training,uninformed,basic
1536,142,42210,Pass,3,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00142_1_1_2_0.xml,training,uninformed,basic
1537,327,21720,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00327_1_1_2_0.xml,training,uninformed,basic
1538,181,40640,Pass,2,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00181_1_1_2_0.xml,training,uninformed,basic
1539,102,25880,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00102_1_1_2_0.xml,training,uninformed,basic
1540,15,6890,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00015_1_1_2_0.xml,training,uninformed,basic
1541,26,37140,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00026_1_1_2_0.xml,training,uninformed,basic
1542,70,113730,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00070_1_1_2_0.xml,training,uninformed,basic
1543,159,60650,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00159_1_1_2_0.xml,training,uninformed,basic
1544,83,43820,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00083_1_1_2_0.xml,training,uninformed,basic
1545,119,12650,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00119_1_1_2_0.xml,training,uninformed,basic
1546,224,28280,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00224_1_1_2_0.xml,training,uninformed,basic
1547,201,33310,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00201_1_1_2_0.xml,training,uninformed,basic
1548,1,35340,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00001_1_1_2_0.xml,training,uninformed,basic
1549,47,51440,Pass,1,0,3,4, 0,./Levels/novelty_level_0/type2_win/Levels/00047_1_1_2_0.xml,training,uninformed,basic
1550,222,34640,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00222_1_1_2_0.xml,training,uninformed,basic
1551,191,30840,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
1552,26,30320,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00026_1_1_2_0.xml,training,uninformed,basic
1553,112,39890,Pass,0,0,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00112_1_1_2_0.xml,training,uninformed,basic
1554,124,53140,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00124_1_1_2_0.xml,training,uninformed,basic
1555,100,27120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00100_1_1_2_0.xml,training,uninformed,basic
1556,66,54100,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00066_1_1_2_0.xml,training,uninformed,basic
1557,42,28900,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00042_1_1_2_0.xml,training,uninformed,basic
1558,227,34000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00227_1_1_2_0.xml,training,uninformed,basic
1559,40,46700,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00040_1_1_2_0.xml,training,uninformed,basic
1560,303,37800,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00303_1_1_2_0.xml,training,uninformed,basic
1561,211,30100,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
1562,168,27880,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00168_1_1_2_0.xml,training,uninformed,basic
1563,319,50500,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00319_1_1_2_0.xml,training,uninformed,basic
1564,140,26480,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00140_1_1_2_0.xml,training,uninformed,basic
1565,218,31620,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00218_1_1_2_0.xml,training,uninformed,basic
1566,148,25330,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00148_1_1_2_0.xml,training,uninformed,basic
1567,309,4700,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
1568,132,65030,Pass,1,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00132_1_1_2_0.xml,training,uninformed,basic
1569,143,45600,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00143_1_1_2_0.xml,training,uninformed,basic
1570,60,31040,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00060_1_1_2_0.xml,training,uninformed,basic
1571,84,34650,Pass,2,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00084_1_1_2_0.xml,training,uninformed,basic
1572,36,16070,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
1573,220,28570,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00220_1_1_2_0.xml,training,uninformed,basic
1574,86,36120,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00086_1_1_2_0.xml,training,uninformed,basic
1575,200,33340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00200_1_1_2_0.xml,training,uninformed,basic
1576,316,39000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00316_1_1_2_0.xml,training,uninformed,basic
1577,222,29460,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00222_1_1_2_0.xml,training,uninformed,basic
1578,307,42320,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00307_1_1_2_0.xml,training,uninformed,basic
1579,129,19850,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00129_1_1_2_0.xml,training,uninformed,basic
1580,40,45700,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00040_1_1_2_0.xml,training,uninformed,basic
1581,37,33610,Fail,0,5,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00037_1_1_2_0.xml,training,uninformed,basic
1582,214,38670,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00214_1_1_2_0.xml,training,uninformed,basic
1583,86,36940,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00086_1_1_2_0.xml,training,uninformed,basic
1584,85,46870,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00085_1_1_2_0.xml,training,uninformed,basic
1585,17,48130,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00017_1_1_2_0.xml,training,uninformed,basic
1586,184,29030,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
1587,63,16490,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
1588,302,24940,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00302_1_1_2_0.xml,training,uninformed,basic
1589,205,36780,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
1590,202,30120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00202_1_1_2_0.xml,training,uninformed,basic
1591,219,21360,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00219_1_1_2_0.xml,training,uninformed,basic
1592,321,32500,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
1593,230,31690,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00230_1_1_2_0.xml,training,uninformed,basic
1594,24,31660,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00024_1_1_2_0.xml,training,uninformed,basic
1595,322,27340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00322_1_1_2_0.xml,training,uninformed,basic
1596,66,52260,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00066_1_1_2_0.xml,training,uninformed,basic
1597,105,29700,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00105_1_1_2_0.xml,training,uninformed,basic
1598,210,34810,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00210_1_1_2_0.xml,training,uninformed,basic
1599,49,35870,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00049_1_1_2_0.xml,training,uninformed,basic
1600,13,34130,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00013_1_1_2_0.xml,training,uninformed,basic
1601,323,28140,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
1602,50,52640,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
1603,20,71810,Pass,1,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00020_1_1_2_0.xml,training,uninformed,basic
1604,29,45110,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
1605,215,27560,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00215_1_1_2_0.xml,training,uninformed,basic
1606,187,36980,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00187_1_1_2_0.xml,training,uninformed,basic
1607,125,25830,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00125_1_1_2_0.xml,training,uninformed,basic
1608,128,46030,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00128_1_1_2_0.xml,training,uninformed,basic
1609,225,26760,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
1610,184,55010,Pass,1,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
1611,13,29960,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00013_1_1_2_0.xml,training,uninformed,basic
1612,309,16070,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
1613,301,31130,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00301_1_1_2_0.xml,training,uninformed,basic
1614,66,54030,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00066_1_1_2_0.xml,training,uninformed,basic
1615,62,18660,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00062_1_1_2_0.xml,training,uninformed,basic
1616,307,42340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00307_1_1_2_0.xml,training,uninformed,basic
1617,110,19410,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00110_1_1_2_0.xml,training,uninformed,basic
1618,135,40880,Pass,0,0,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
1619,142,28110,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00142_1_1_2_0.xml,training,uninformed,basic
1620,16,34110,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
1621,77,11770,Fail,0,5,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00077_1_1_2_0.xml,training,uninformed,basic
1622,34,30350,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00034_1_1_2_0.xml,training,uninformed,basic
1623,60,17970,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00060_1_1_2_0.xml,training,uninformed,basic
1624,321,32500,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
1625,9,15790,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00009_1_1_2_0.xml,training,uninformed,basic
1626,309,23950,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
1627,132,58990,Pass,1,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00132_1_1_2_0.xml,training,uninformed,basic
1628,207,46910,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00207_1_1_2_0.xml,training,uninformed,basic
1629,327,21720,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00327_1_1_2_0.xml,training,uninformed,basic
1630,54,36020,Fail,0,1,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00054_1_1_2_0.xml,training,uninformed,basic
1631,225,22530,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
1632,54,44340,Fail,0,1,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00054_1_1_2_0.xml,training,uninformed,basic
1633,97,23470,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
1634,145,22000,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
1635,12,24290,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00012_1_1_2_0.xml,training,uninformed,basic
1636,233,52950,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00233_1_1_2_0.xml,training,uninformed,basic
1637,48,44070,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00048_1_1_2_0.xml,training,uninformed,basic
1638,36,12340,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
1639,19,55490,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00019_1_1_2_0.xml,training,uninformed,basic
1640,57,38350,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00057_1_1_2_0.xml,training,uninformed,basic
1641,217,22230,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
1642,70,119150,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00070_1_1_2_0.xml,training,uninformed,basic
1643,161,40690,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
1644,43,23470,Fail,0,4,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00043_1_1_2_0.xml,training,uninformed,basic
1645,61,36280,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00061_1_1_2_0.xml,training,uninformed,basic
1646,157,40960,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00157_1_1_2_0.xml,training,uninformed,basic
